year,age,years_homeless,gender,race,education,has_dependents,mental_health,substance_use,outdoor_sleeping,chronic_homeless,shelter_type,youth,indigenous_flag,lgbtq,immigrant,foster_care_history,incarceration_history,no_income,housing_loss_income,housing_loss_health,income_type
2018,59.0,30.0,male,other,post_sec_higher,0,1,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,other
2018,56.5,1.05,male,other,post_sec_higher,0,1,0,0,1,emergency_shelter,0,0,0,0,0,0,0,1,0,disability
2018,32.5,30.0,male,other,post_sec_higher,0,1,0,0,1,emergency_shelter,0,0,0,0,0,1,0,1,0,disability
2018,49.0,9.99,male,other,post_sec_higher,0,1,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,29.7,18.91,male,other,post_sec_higher,0,1,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,other
2018,24.0,3.1,male,other,post_sec_higher,0,1,0,0,1,emergency_shelter,1,0,0,0,0,0,0,1,1,welfare
2018,45.2,0.26,male,other,post_sec_higher,0,1,0,0,0,emergency_shelter,0,0,0,0,0,0,0,1,0,employment
2018,55.3,1.68,male,other,post_sec_higher,0,1,0,0,0,emergency_shelter,0,0,0,0,0,0,0,1,0,welfare
2018,39.9,1.67,male,other,post_sec_higher,0,1,0,0,0,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,30.9,3.36,male,other,post_sec_higher,0,0,1,0,1,emergency_shelter,0,0,0,0,1,0,0,1,0,employment
2018,16.8,5.32,male,other,post_sec_higher,0,0,1,0,1,emergency_shelter,1,0,0,0,0,0,0,1,0,disability
2018,46.3,2.49,male,other,post_sec_higher,0,0,1,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,43.3,8.82,male,other,post_sec_higher,0,0,1,0,1,emergency_shelter,0,0,0,0,0,1,0,0,1,other
2018,31.8,30.0,male,other,post_sec_higher,0,0,1,0,1,emergency_shelter,0,0,0,0,1,0,0,0,0,employment
2018,52.5,7.82,male,other,post_sec_higher,0,0,1,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,disability
2018,56.4,3.75,male,other,post_sec_higher,0,0,1,0,1,respite,0,0,0,1,0,0,0,1,1,informal
2018,20.8,9.04,male,other,post_sec_higher,0,0,1,0,1,emergency_shelter,1,0,0,0,0,1,0,0,1,welfare
2018,32.6,1.73,male,other,post_sec_higher,0,0,1,0,1,emergency_shelter,0,0,0,0,0,0,0,1,1,other
2018,32.5,27.57,male,other,post_sec_higher,0,0,1,0,1,emergency_shelter,0,0,0,1,0,0,0,1,0,disability
2018,30.1,5.75,male,other,post_sec_higher,0,0,1,0,1,emergency_shelter,0,0,0,0,0,0,0,1,0,disability
2018,54.9,4.91,male,other,post_sec_higher,0,0,1,0,1,emergency_shelter,0,0,0,0,0,1,0,0,0,welfare
2018,37.6,4.42,male,other,post_sec_higher,0,0,1,0,0,emergency_shelter,0,0,0,1,0,0,0,0,0,welfare
2018,39.9,1.22,male,other,post_sec_higher,0,0,1,0,0,emergency_shelter,0,0,0,1,0,1,0,1,0,welfare
2018,15.5,0.05,male,other,post_sec_higher,0,0,1,0,0,respite,1,0,0,0,1,0,0,0,1,welfare
2018,30.5,2.29,male,other,post_sec_higher,0,0,1,0,0,emergency_shelter,0,0,0,1,0,0,0,1,0,disability
2018,34.5,0.15,male,other,post_sec_higher,0,0,1,0,0,emergency_shelter,0,0,0,1,1,0,0,1,0,welfare
2018,32.9,1.03,male,other,post_sec_higher,0,0,1,0,0,emergency_shelter,0,0,0,0,0,0,0,1,0,welfare
2018,45.4,3.77,male,other,post_sec_higher,0,0,0,1,1,outdoor,0,0,0,0,0,0,0,1,1,welfare
2018,34.1,2.87,male,other,post_sec_higher,0,0,0,1,1,outdoor,0,0,0,0,0,0,0,0,0,welfare
2018,39.0,15.07,male,other,post_sec_higher,0,0,0,0,1,emergency_shelter,0,0,0,0,1,0,0,0,0,welfare
2018,36.6,8.93,male,other,post_sec_higher,0,0,0,0,1,emergency_shelter,0,0,0,0,1,0,0,1,0,employment
2018,55.5,1.27,male,other,post_sec_higher,0,0,0,0,1,emergency_shelter,0,0,0,0,1,0,0,0,1,employment
2018,46.9,3.77,male,other,post_sec_higher,0,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,46.0,30.0,male,other,post_sec_higher,0,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,1,1,disability
2018,55.2,5.71,male,other,post_sec_higher,0,0,0,0,1,emergency_shelter,0,0,0,1,0,0,0,1,1,welfare
2018,41.3,4.67,male,other,post_sec_higher,0,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,informal
2018,48.7,5.03,male,other,post_sec_higher,0,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,41.8,2.35,male,other,post_sec_higher,0,0,0,0,1,emergency_shelter,0,0,0,1,0,0,0,0,0,disability
2018,47.0,3.87,male,other,post_sec_higher,0,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,other
2018,35.1,3.88,male,other,post_sec_higher,0,0,0,0,1,emergency_shelter,0,0,0,1,0,0,0,1,0,employment
2018,15.0,1.29,male,other,post_sec_higher,0,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,1,0,disability
2018,41.4,14.16,male,other,post_sec_higher,0,0,0,0,1,respite,0,0,0,0,0,1,0,1,0,welfare
2018,63.2,4.46,male,other,post_sec_higher,0,0,0,0,1,emergency_shelter,0,0,0,1,1,0,0,0,0,welfare
2018,56.2,18.3,male,other,post_sec_higher,0,0,0,0,1,emergency_shelter,0,0,0,1,1,1,0,1,0,employment
2018,56.8,21.38,male,other,post_sec_higher,0,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,60.6,2.38,male,other,post_sec_higher,0,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,44.5,9.34,male,other,post_sec_higher,0,0,0,0,1,emergency_shelter,0,0,1,0,0,0,0,1,0,disability
2018,46.0,5.25,male,other,post_sec_higher,0,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,1,1,employment
2018,34.6,25.91,male,other,post_sec_higher,0,0,0,0,1,respite,0,0,0,0,0,0,0,0,0,welfare
2018,35.8,2.36,male,other,post_sec_higher,0,0,0,0,0,emergency_shelter,0,0,0,0,0,1,0,1,0,welfare
2018,37.1,8.0,male,other,post_sec_higher,0,0,0,0,0,emergency_shelter,0,0,0,0,0,0,0,1,0,disability
2018,26.4,0.43,male,other,post_sec_higher,0,0,0,0,0,other,0,0,0,0,0,1,0,1,0,disability
2018,15.0,0.05,male,other,post_sec_higher,0,0,0,0,0,respite,1,0,0,1,0,0,0,0,0,welfare
2018,37.6,4.71,male,other,post_sec_higher,0,0,0,0,0,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,74.0,5.27,male,other,post_sec_higher,0,0,0,0,0,respite,0,0,0,0,0,0,0,0,0,welfare
2018,51.3,0.41,male,other,post_sec_higher,0,0,0,0,0,emergency_shelter,0,0,0,0,1,1,0,0,0,welfare
2018,40.0,0.99,male,other,post_sec_higher,0,0,0,0,0,emergency_shelter,0,0,1,0,1,0,0,0,0,disability
2018,36.6,0.06,male,other,post_sec_higher,0,0,0,0,0,emergency_shelter,0,0,0,0,0,1,0,1,0,employment
2018,40.6,1.11,male,other,post_sec_higher,0,0,0,0,0,emergency_shelter,0,0,0,0,0,0,0,0,0,disability
2018,47.9,4.75,male,other,post_sec_higher,0,0,0,0,0,emergency_shelter,0,0,0,1,1,0,0,0,0,welfare
2018,23.7,2.34,male,other,post_sec_higher,0,0,0,0,0,emergency_shelter,1,0,0,0,0,1,0,0,0,welfare
2018,55.9,1.37,male,other,post_sec_higher,0,0,0,0,0,emergency_shelter,0,0,0,0,0,1,0,0,0,welfare
2018,50.3,1.49,male,other,post_sec_higher,0,0,0,0,0,emergency_shelter,0,0,0,1,0,0,0,1,0,welfare
2018,50.3,0.05,male,other,post_sec_higher,0,0,0,0,0,emergency_shelter,0,0,0,0,0,0,0,1,0,informal
2018,40.8,30.0,female,white,less_than_hs,0,1,1,0,1,emergency_shelter,0,0,0,0,0,0,0,1,0,employment
2018,66.5,3.06,female,white,less_than_hs,0,1,1,0,1,emergency_shelter,0,0,0,1,0,1,0,0,0,disability
2018,43.6,5.22,female,white,less_than_hs,0,1,1,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,other
2018,46.5,27.88,female,white,less_than_hs,0,1,1,0,1,emergency_shelter,0,0,1,0,0,0,0,1,0,welfare
2018,25.6,11.16,female,white,less_than_hs,0,1,1,0,1,emergency_shelter,0,0,1,0,0,0,0,1,0,informal
2018,34.6,1.35,female,white,less_than_hs,0,1,1,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,disability
2018,38.0,1.9,female,white,less_than_hs,0,1,1,0,1,emergency_shelter,0,0,0,0,0,1,0,1,1,welfare
2018,38.8,1.04,female,white,less_than_hs,0,1,1,0,1,emergency_shelter,0,0,0,1,0,0,0,1,0,welfare
2018,61.2,8.55,female,white,less_than_hs,0,1,1,0,1,emergency_shelter,0,0,0,1,0,0,0,0,0,disability
2018,51.1,4.88,female,white,less_than_hs,0,1,1,0,1,respite,0,0,0,0,0,0,0,1,0,welfare
2018,27.7,1.81,female,white,less_than_hs,0,1,1,0,1,other,0,0,0,0,1,0,0,1,0,welfare
2018,46.7,30.0,female,white,less_than_hs,0,1,1,0,1,emergency_shelter,0,0,0,1,0,1,0,0,0,disability
2018,50.2,6.23,female,white,less_than_hs,0,1,1,0,1,respite,0,0,0,1,0,0,0,1,0,disability
2018,59.2,2.62,female,white,less_than_hs,0,1,1,0,1,emergency_shelter,0,0,0,0,0,0,0,1,0,employment
2018,65.4,5.71,female,white,less_than_hs,0,1,1,0,1,other,0,0,0,0,0,0,0,0,0,disability
2018,29.1,10.09,female,white,less_than_hs,0,1,1,0,1,emergency_shelter,0,0,0,0,1,0,0,1,0,welfare
2018,31.9,1.43,female,white,less_than_hs,0,1,1,0,1,other,0,0,1,0,0,0,0,1,0,disability
2018,25.7,2.91,female,white,less_than_hs,0,1,1,0,1,other,0,0,0,0,0,0,0,0,0,employment
2018,17.9,0.91,female,white,less_than_hs,0,1,1,0,0,emergency_shelter,1,0,0,0,0,1,0,0,0,other
2018,46.7,3.27,female,white,less_than_hs,0,1,1,0,0,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,68.6,3.51,female,white,less_than_hs,0,1,1,0,0,emergency_shelter,0,0,0,0,0,0,0,1,0,welfare
2018,21.2,0.57,female,white,less_than_hs,0,1,1,0,0,respite,1,0,0,1,0,0,0,1,1,welfare
2018,42.9,2.66,female,white,less_than_hs,0,1,1,0,0,emergency_shelter,0,0,0,0,0,0,0,1,0,other
2018,31.0,4.73,female,white,less_than_hs,0,1,1,0,0,emergency_shelter,0,0,0,0,0,0,0,0,0,disability
2018,46.2,2.21,female,white,less_than_hs,0,1,1,0,0,emergency_shelter,0,0,0,0,0,1,0,0,0,welfare
2018,40.5,0.05,female,white,less_than_hs,0,1,1,0,0,emergency_shelter,0,0,0,0,0,0,0,1,1,welfare
2018,31.3,0.05,female,white,less_than_hs,0,1,1,0,0,emergency_shelter,0,0,0,0,1,0,0,0,0,employment
2018,47.1,1.41,female,white,less_than_hs,0,1,1,0,0,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,65.5,8.0,female,white,less_than_hs,0,1,1,0,0,emergency_shelter,0,0,0,0,0,1,0,0,1,other
2018,37.6,0.83,female,white,less_than_hs,0,1,1,0,0,emergency_shelter,0,0,0,0,0,0,0,0,0,other
2018,53.7,6.91,female,white,less_than_hs,0,1,0,0,1,emergency_shelter,0,0,0,0,0,1,0,0,0,employment
2018,40.7,3.76,female,white,less_than_hs,0,1,0,0,1,emergency_shelter,0,0,0,0,0,1,0,1,0,disability
2018,34.2,9.31,female,white,less_than_hs,0,1,0,0,1,emergency_shelter,0,0,0,0,0,0,0,1,0,other
2018,61.8,2.61,female,white,less_than_hs,0,1,0,0,1,respite,0,0,0,1,1,0,0,0,0,welfare
2018,63.1,2.22,female,white,less_than_hs,0,1,0,0,1,emergency_shelter,0,0,0,0,0,1,0,0,1,disability
2018,34.9,30.0,female,white,less_than_hs,0,1,0,0,1,other,0,0,0,0,0,0,0,0,0,welfare
2018,17.1,1.59,female,white,less_than_hs,0,1,0,0,1,emergency_shelter,1,0,0,0,1,0,0,0,0,employment
2018,57.4,5.8,female,white,less_than_hs,0,1,0,0,1,emergency_shelter,0,0,0,1,0,0,0,0,0,employment
2018,33.7,2.45,female,white,less_than_hs,0,1,0,0,1,emergency_shelter,0,0,0,0,0,0,0,1,0,other
2018,51.3,1.06,female,white,less_than_hs,0,1,0,0,0,other,0,0,0,0,0,0,0,0,0,disability
2018,62.9,1.39,female,white,less_than_hs,0,1,0,0,0,respite,0,0,1,0,1,1,0,0,0,disability
2018,41.7,7.18,female,white,less_than_hs,0,1,0,0,0,emergency_shelter,0,0,0,0,0,1,0,0,0,employment
2018,41.5,3.47,female,white,less_than_hs,0,0,1,0,1,emergency_shelter,0,0,0,0,0,1,0,1,0,welfare
2018,64.4,10.6,female,white,less_than_hs,0,0,1,0,1,emergency_shelter,0,0,0,1,1,0,0,0,0,disability
2018,23.0,14.38,female,white,less_than_hs,0,0,1,0,1,emergency_shelter,1,0,0,0,0,1,0,0,0,welfare
2018,43.1,9.25,female,white,less_than_hs,0,0,1,0,1,emergency_shelter,0,0,0,0,0,0,0,1,0,welfare
2018,25.7,1.93,female,white,less_than_hs,0,0,1,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,other
2018,48.4,25.15,female,white,less_than_hs,0,0,1,0,1,other,0,0,0,0,0,0,0,0,0,disability
2018,55.7,6.41,female,white,less_than_hs,0,0,1,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,37.4,2.98,female,white,less_than_hs,0,0,1,0,1,emergency_shelter,0,0,0,0,0,0,0,0,1,disability
2018,15.0,4.57,female,white,less_than_hs,0,0,1,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0,welfare
2018,46.1,1.21,female,white,less_than_hs,0,0,1,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,49.4,1.76,female,white,less_than_hs,0,0,1,0,1,emergency_shelter,0,0,0,0,0,1,0,1,0,disability
2018,45.9,1.26,female,white,less_than_hs,0,0,1,0,0,emergency_shelter,0,0,0,0,0,1,0,0,1,welfare
2018,49.8,3.99,female,white,less_than_hs,0,0,1,0,0,other,0,0,0,0,0,0,0,0,0,disability
2018,24.2,5.43,female,white,less_than_hs,0,0,1,0,0,emergency_shelter,1,0,0,0,0,0,0,0,0,disability
2018,49.6,0.64,female,white,less_than_hs,0,0,1,0,0,emergency_shelter,0,0,0,0,1,0,0,1,1,welfare
2018,46.7,1.48,female,white,less_than_hs,0,0,1,0,0,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,16.1,7.43,female,white,less_than_hs,0,0,1,0,0,emergency_shelter,1,0,0,0,0,0,0,1,0,disability
2018,33.8,1.45,female,white,less_than_hs,0,0,0,1,1,outdoor,0,0,0,0,0,0,0,1,0,disability
2018,68.5,22.91,female,white,less_than_hs,0,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,1,0,disability
2018,48.6,2.9,female,white,less_than_hs,0,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,1,0,welfare
2018,50.0,16.96,female,white,less_than_hs,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,welfare
2018,35.3,2.25,female,white,less_than_hs,0,0,0,0,1,emergency_shelter,0,0,0,1,0,0,0,0,0,disability
2018,51.2,3.61,female,white,less_than_hs,0,0,0,0,1,emergency_shelter,0,0,0,0,0,1,0,1,0,disability
2018,44.7,3.51,female,white,less_than_hs,0,0,0,0,1,emergency_shelter,0,0,0,1,0,0,0,1,1,welfare
2018,21.0,30.0,female,white,less_than_hs,0,0,0,0,1,emergency_shelter,1,0,0,0,0,1,0,0,1,welfare
2018,54.4,22.19,female,white,less_than_hs,0,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,1,0,welfare
2018,56.9,10.9,female,white,less_than_hs,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,other
2018,54.5,12.01,female,white,less_than_hs,0,0,0,0,1,emergency_shelter,0,0,0,1,0,0,0,1,0,disability
2018,43.7,6.87,female,white,less_than_hs,0,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,other
2018,29.9,30.0,female,white,less_than_hs,0,0,0,0,1,emergency_shelter,0,0,0,0,0,1,0,0,0,welfare
2018,15.0,5.64,female,white,less_than_hs,0,0,0,0,1,respite,1,0,0,0,1,1,0,1,0,other
2018,45.5,4.01,female,white,less_than_hs,0,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,1,0,disability
2018,58.4,2.01,female,white,less_than_hs,0,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,57.2,15.37,female,white,less_than_hs,0,0,0,0,1,emergency_shelter,0,0,0,1,0,0,0,0,1,welfare
2018,54.7,12.36,female,white,less_than_hs,0,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,42.2,4.05,female,white,less_than_hs,0,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,informal
2018,58.5,1.14,female,white,less_than_hs,0,0,0,0,1,respite,0,0,0,0,0,1,0,1,0,welfare
2018,56.2,20.03,female,white,less_than_hs,0,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,1,1,other
2018,24.6,1.3,female,white,less_than_hs,0,0,0,0,0,emergency_shelter,1,0,0,0,0,1,0,1,0,welfare
2018,26.1,4.22,female,white,less_than_hs,0,0,0,0,0,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,45.5,1.66,female,white,less_than_hs,0,0,0,0,0,emergency_shelter,0,0,1,1,1,1,0,1,0,disability
2018,51.6,0.23,female,white,less_than_hs,0,0,0,0,0,emergency_shelter,0,0,0,0,0,0,0,0,0,other
2018,31.2,4.9,female,white,less_than_hs,0,0,0,0,0,emergency_shelter,0,0,0,0,0,1,0,0,0,welfare
2018,51.1,1.08,female,white,less_than_hs,0,0,0,0,0,emergency_shelter,0,0,1,0,0,0,0,0,1,welfare
2018,55.8,1.81,female,white,less_than_hs,0,0,0,0,0,emergency_shelter,0,0,0,1,0,0,0,1,1,welfare
2018,67.4,3.7,female,white,less_than_hs,0,0,0,0,0,emergency_shelter,0,0,1,0,1,0,0,1,1,welfare
2018,41.2,1.29,female,white,less_than_hs,0,0,0,0,0,other,0,0,0,0,1,0,0,1,0,other
2018,31.3,0.19,female,white,less_than_hs,0,0,0,0,0,emergency_shelter,0,0,0,0,1,0,0,1,0,disability
2018,26.2,1.5,female,white,less_than_hs,0,0,0,0,0,emergency_shelter,0,0,0,0,1,0,0,0,1,employment
2018,24.8,8.0,female,white,less_than_hs,0,0,0,0,0,emergency_shelter,1,0,0,0,0,1,0,0,0,disability
2018,57.8,3.28,female,white,less_than_hs,0,0,0,0,0,other,0,0,0,0,0,0,0,0,0,welfare
2018,19.1,3.56,female,white,less_than_hs,0,0,0,0,0,emergency_shelter,1,0,0,1,0,0,0,1,0,disability
2018,64.5,1.53,female,white,hs_graduate,0,1,1,0,1,other,0,0,0,1,0,0,0,1,0,disability
2018,34.7,7.71,female,white,hs_graduate,0,1,1,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,employment
2018,34.3,8.35,female,white,hs_graduate,0,1,1,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,67.1,9.06,female,white,hs_graduate,0,1,1,0,1,other,0,0,1,0,1,0,0,0,0,welfare
2018,27.8,2.84,female,white,hs_graduate,0,1,1,0,1,emergency_shelter,0,0,1,1,0,1,0,0,0,disability
2018,20.0,1.08,female,white,hs_graduate,0,1,1,0,1,respite,1,0,0,1,0,0,0,1,0,other
2018,31.7,30.0,female,white,hs_graduate,0,1,1,0,1,emergency_shelter,0,0,0,1,0,1,0,1,1,other
2018,34.0,2.7,female,white,hs_graduate,0,1,1,0,1,emergency_shelter,0,0,0,0,0,1,0,0,0,employment
2018,18.8,9.96,female,white,hs_graduate,0,1,1,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0,welfare
2018,41.5,11.12,female,white,hs_graduate,0,1,1,0,1,emergency_shelter,0,0,0,0,0,0,0,0,1,welfare
2018,56.6,7.99,female,white,hs_graduate,0,1,1,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,disability
2018,25.3,3.27,female,white,hs_graduate,0,1,1,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,employment
2018,44.5,2.88,female,white,hs_graduate,0,1,1,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,48.8,7.68,female,white,hs_graduate,0,1,1,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,42.1,23.57,female,white,hs_graduate,0,1,1,0,1,emergency_shelter,0,0,0,0,0,0,0,1,1,employment
2018,42.9,1.82,female,white,hs_graduate,0,1,1,0,0,respite,0,0,1,1,0,0,0,1,0,welfare
2018,38.7,4.11,female,white,hs_graduate,0,1,1,0,0,emergency_shelter,0,0,0,0,0,0,0,1,0,welfare
2018,47.2,0.05,female,white,hs_graduate,0,1,1,0,0,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,34.9,2.85,female,white,hs_graduate,0,1,1,0,0,emergency_shelter,0,0,0,0,0,0,0,1,0,disability
2018,46.2,3.04,female,white,hs_graduate,0,1,1,0,0,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,28.2,3.25,female,white,hs_graduate,0,1,1,0,0,emergency_shelter,0,0,0,0,0,0,0,1,0,employment
2018,38.3,0.89,female,white,hs_graduate,0,1,1,0,0,emergency_shelter,0,0,0,0,0,1,0,1,1,welfare
2018,44.7,4.01,female,white,hs_graduate,0,1,1,0,0,emergency_shelter,0,0,0,1,0,1,0,1,0,welfare
2018,42.9,0.31,female,white,hs_graduate,0,1,1,0,0,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,17.8,0.71,female,white,hs_graduate,0,1,1,0,0,emergency_shelter,1,0,0,0,0,1,0,0,0,welfare
2018,37.1,8.16,female,white,hs_graduate,0,1,0,0,1,respite,0,0,0,0,1,1,0,1,0,welfare
2018,65.9,12.78,female,white,hs_graduate,0,1,0,0,1,emergency_shelter,0,0,1,0,1,0,0,1,0,other
2018,57.2,12.53,female,white,hs_graduate,0,1,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,49.0,6.08,female,white,hs_graduate,0,1,0,0,1,emergency_shelter,0,0,0,0,0,0,0,1,0,disability
2018,49.6,1.39,female,white,hs_graduate,0,1,0,0,1,emergency_shelter,0,0,0,1,0,0,0,0,0,welfare
2018,23.7,3.9,female,white,hs_graduate,0,1,0,0,1,respite,1,0,0,0,0,1,0,0,0,disability
2018,46.2,9.09,female,white,hs_graduate,0,0,1,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,other
2018,58.8,30.0,female,white,hs_graduate,0,0,1,0,1,emergency_shelter,0,0,0,0,1,0,0,1,0,welfare
2018,52.2,1.36,female,white,hs_graduate,0,0,1,0,1,respite,0,0,0,0,0,0,0,0,0,welfare
2018,73.3,18.55,female,white,hs_graduate,0,0,1,0,1,emergency_shelter,0,0,0,0,0,0,0,1,0,disability
2018,32.8,3.07,female,white,hs_graduate,0,0,1,0,1,emergency_shelter,0,0,0,0,0,0,0,1,0,welfare
2018,54.9,4.83,female,white,hs_graduate,0,0,1,0,1,emergency_shelter,0,0,0,0,0,0,0,1,0,other
2018,29.0,1.12,female,white,hs_graduate,0,0,1,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,disability
2018,20.7,3.16,female,white,hs_graduate,0,0,1,0,1,emergency_shelter,1,0,0,0,0,0,0,0,0,welfare
2018,15.0,5.74,female,white,hs_graduate,0,0,1,0,1,emergency_shelter,1,0,0,1,0,1,0,1,0,other
2018,47.9,3.7,female,white,hs_graduate,0,0,1,0,0,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,25.7,0.37,female,white,hs_graduate,0,0,1,0,0,emergency_shelter,0,0,0,0,1,1,0,0,0,welfare
2018,42.2,1.09,female,white,hs_graduate,0,0,1,0,0,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,45.6,19.91,female,white,hs_graduate,0,0,0,0,1,emergency_shelter,0,0,0,1,0,1,0,1,0,welfare
2018,15.0,22.5,female,white,hs_graduate,0,0,0,0,1,emergency_shelter,1,0,0,0,1,0,0,0,0,disability
2018,50.7,13.07,female,white,hs_graduate,0,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,1,disability
2018,58.0,4.76,female,white,hs_graduate,0,0,0,0,1,respite,0,0,0,1,0,0,0,1,0,welfare
2018,36.7,8.0,female,white,hs_graduate,0,0,0,0,1,emergency_shelter,0,0,0,1,0,1,0,1,0,other
2018,33.9,1.99,female,white,hs_graduate,0,0,0,0,1,emergency_shelter,0,0,1,0,0,0,0,1,0,disability
2018,57.3,9.88,female,white,hs_graduate,0,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,1,1,disability
2018,27.2,2.13,female,white,hs_graduate,0,0,0,0,1,emergency_shelter,0,0,0,1,1,0,0,0,0,welfare
2018,24.2,10.62,female,white,hs_graduate,0,0,0,0,1,emergency_shelter,1,0,1,0,0,0,0,1,0,welfare
2018,53.2,2.52,female,white,hs_graduate,0,0,0,0,1,emergency_shelter,0,0,0,1,1,1,0,1,0,employment
2018,43.4,1.7,female,white,hs_graduate,0,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,other
2018,58.2,2.02,female,white,hs_graduate,0,0,0,0,1,emergency_shelter,0,0,0,1,0,0,0,0,1,disability
2018,15.0,1.01,female,white,hs_graduate,0,0,0,0,1,emergency_shelter,1,0,0,1,0,1,0,1,0,other
2018,23.7,11.64,female,white,hs_graduate,0,0,0,0,1,emergency_shelter,1,0,0,0,0,0,0,1,1,welfare
2018,43.5,12.26,female,white,hs_graduate,0,0,0,0,1,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,49.1,5.96,female,white,hs_graduate,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,welfare
2018,55.1,2.0,female,white,hs_graduate,0,0,0,0,1,emergency_shelter,0,0,0,0,0,1,0,0,1,welfare
2018,15.0,0.39,female,white,hs_graduate,0,0,0,0,0,emergency_shelter,1,0,0,0,0,0,0,0,0,disability
2018,60.1,2.98,female,white,hs_graduate,0,0,0,0,0,emergency_shelter,0,0,0,0,0,0,0,0,1,disability
2018,59.1,0.4,female,white,hs_graduate,0,0,0,0,0,emergency_shelter,0,0,0,0,0,0,0,0,0,welfare
2018,15.0,1.32,female,white,hs_graduate,0,0,0,0,0,emergency_shelter,1,0,0,0,0,0,0,0,1,other
2018,55.5,0.49,female,white,hs_graduate,0,0,0,0,0,emergency_shelter,0,0,0,1,0,1,0,1,0,welfare
2018,55.0,3.77,female,white,hs_graduate,0,0,0,0,0,emergency_shelter,0,0,0,0,0,1,0,0,0,welfare
2018,40.3,0.74,female,white,hs_graduate,0,0,0,0,0,emergency_shelter,0,0,0,1,0,0,0,1,1,welfare
2018,22.1,1.59,female,white,hs_graduate,0,0,0,0,0,emergency_shelter,1,0,0,0,0,0,0,0,0,disability
2018,54.5,7.23,female,white,hs_graduate,0,0,0,0,0,emergency_shelter,0,0,0,1,0,0,0,0,0,informal
2018,36.9,0.73,female,white,hs_graduate,0,0,0,0,0,emergency_shelter,0,0,0,0,0,1,0,1,0,welfare
